Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
2/11/2017,57,,QUEENS COLLEGE 2,36-081-0124,AQS
2/12/2017,41,,QUEENS COLLEGE 2,36-081-0124,AQS
2/13/2017,28,,MASPETH LIBRARY,36-081-0120,AQS
2/14/2017,32,,QUEENS COLLEGE 2,36-081-0124,AQS
2/15/2017,45,,QUEENS COLLEGE 2,36-081-0124,AQS
2/16/2017,30,,MASPETH LIBRARY,36-081-0120,AQS
2/17/2017,38,,MASPETH LIBRARY,36-081-0120,AQS
2/18/2017,45,,QUEENS COLLEGE 2,36-081-0124,AQS
2/19/2017,52,,MASPETH LIBRARY,36-081-0120,AQS
2/20/2017,27,,QUEENS COLLEGE 2,36-081-0124,AQS
2/21/2017,22,,MASPETH LIBRARY,36-081-0120,AQS
2/22/2017,38,,QUEENS COLLEGE 2,36-081-0124,AQS
2/23/2017,64,,QUEENS COLLEGE 2,36-081-0124,AQS
2/24/2017,28,,QUEENS COLLEGE 2,36-081-0124,AQS
2/25/2017,18,,QUEENS COLLEGE 2,36-081-0124,AQS
2/26/2017,22,,MASPETH LIBRARY,36-081-0120,AQS
2/27/2017,40,,MASPETH LIBRARY,36-081-0120,AQS
2/28/2017,32,,MASPETH LIBRARY,36-081-0120,AQS
3/1/2017,35,,QUEENS COLLEGE 2,36-081-0124,AQS
3/2/2017,23,,MASPETH LIBRARY,36-081-0120,AQS
3/3/2017,26,,MASPETH LIBRARY,36-081-0120,AQS
3/4/2017,25,,MASPETH LIBRARY,36-081-0120,AQS
3/5/2017,18,,MASPETH LIBRARY,36-081-0120,AQS
3/6/2017,34,,MASPETH LIBRARY,36-081-0120,AQS
3/7/2017,66,,MASPETH LIBRARY,36-081-0120,AQS
3/8/2017,54,,MASPETH LIBRARY,36-081-0120,AQS
3/9/2017,52,,MASPETH LIBRARY,36-081-0120,AQS
3/10/2017,18,,MASPETH LIBRARY,36-081-0120,AQS
3/11/2017,21,,MASPETH LIBRARY,36-081-0120,AQS
3/12/2017,22,,MASPETH LIBRARY,36-081-0120,AQS
3/13/2017,33,,QUEENS COLLEGE 2,36-081-0124,AQS
3/14/2017,13,,QUEENS COLLEGE 2,36-081-0124,AQS
3/15/2017,22,,MASPETH LIBRARY,36-081-0120,AQS
3/16/2017,31,,MASPETH LIBRARY,36-081-0120,AQS
3/17/2017,33,,MASPETH LIBRARY,36-081-0120,AQS
3/18/2017,38,,QUEENS COLLEGE 2,36-081-0124,AQS
3/19/2017,16,,MASPETH LIBRARY,36-081-0120,AQS
3/20/2017,27,,MASPETH LIBRARY,36-081-0120,AQS
3/21/2017,39,,MASPETH LIBRARY,36-081-0120,AQS
3/22/2017,25,,MASPETH LIBRARY,36-081-0120,AQS
3/23/2017,23,,MASPETH LIBRARY,36-081-0120,AQS
3/24/2017,38,,QUEENS COLLEGE 2,36-081-0124,AQS
3/25/2017,55,,QUEENS COLLEGE 2,36-081-0124,AQS
3/26/2017,28,,QUEENS COLLEGE 2,36-081-0124,AQS
3/27/2017,42,,QUEENS COLLEGE 2,36-081-0124,AQS
3/28/2017,31,,QUEENS COLLEGE 2,36-081-0124,AQS
3/29/2017,13,,QUEENS COLLEGE 2,36-081-0124,AQS
3/30/2017,17,,QUEENS COLLEGE 2,36-081-0124,AQS
3/31/2017,12,,QUEENS COLLEGE 2,36-081-0124,AQS
4/1/2017,12,,Queens College Near Road,36-081-0125,AQS
4/2/2017,21,,MASPETH LIBRARY,36-081-0120,AQS
4/3/2017,32,,Queens College Near Road,36-081-0125,AQS
4/4/2017,22,,Queens College Near Road,36-081-0125,AQS
4/5/2017,54,,QUEENS COLLEGE 2,36-081-0124,AQS
4/6/2017,15,,QUEENS COLLEGE 2,36-081-0124,AQS
4/7/2017,9,,Queens College Near Road,36-081-0125,AQS
4/8/2017,16,,MASPETH LIBRARY,36-081-0120,AQS
4/9/2017,23,,Queens College Near Road,36-081-0125,AQS
4/10/2017,44,,Queens College Near Road,36-081-0125,AQS
4/11/2017,51,,Queens College Near Road,36-081-0125,AQS
4/12/2017,56,,Queens College Near Road,36-081-0125,AQS
4/13/2017,21,,Queens College Near Road,36-081-0125,AQS
4/14/2017,22,,Queens College Near Road,36-081-0125,AQS
4/15/2017,24,,QUEENS COLLEGE 2,36-081-0124,AQS
4/16/2017,41,,Queens College Near Road,36-081-0125,AQS
4/17/2017,18,,QUEENS COLLEGE 2,36-081-0124,AQS
4/18/2017,17,,Queens College Near Road,36-081-0125,AQS
4/19/2017,20,,Queens College Near Road,36-081-0125,AQS
4/20/2017,33,,QUEENS COLLEGE 2,36-081-0124,AQS
4/21/2017,22,,QUEENS COLLEGE 2,36-081-0124,AQS
4/22/2017,22,,Queens College Near Road,36-081-0125,AQS
4/23/2017,13,,QUEENS COLLEGE 2,36-081-0124,AQS
4/24/2017,26,,Queens College Near Road,36-081-0125,AQS
4/25/2017,16,,Queens College Near Road,36-081-0125,AQS
4/26/2017,15,,QUEENS COLLEGE 2,36-081-0124,AQS
4/27/2017,41,,QUEENS COLLEGE 2,36-081-0124,AQS
4/28/2017,61,,QUEENS COLLEGE 2,36-081-0124,AQS
4/29/2017,36,,MASPETH LIBRARY,36-081-0120,AQS
4/30/2017,18,,QUEENS COLLEGE 2,36-081-0124,AQS
5/1/2017,33,,Queens College Near Road,36-081-0125,AQS
5/2/2017,30,,QUEENS COLLEGE 2,36-081-0124,AQS
5/3/2017,14,,MASPETH LIBRARY,36-081-0120,AQS
5/4/2017,20,,Queens College Near Road,36-081-0125,AQS
5/5/2017,25,,QUEENS COLLEGE 2,36-081-0124,AQS
5/6/2017,25,,QUEENS COLLEGE 2,36-081-0124,AQS
5/7/2017,11,,Queens College Near Road,36-081-0125,AQS
5/8/2017,15,,Queens College Near Road,36-081-0125,AQS
5/9/2017,23,,Queens College Near Road,36-081-0125,AQS
5/10/2017,28,,Queens College Near Road,36-081-0125,AQS
5/11/2017,19,,QUEENS COLLEGE 2,36-081-0124,AQS
5/12/2017,16,,QUEENS COLLEGE 2,36-081-0124,AQS
5/13/2017,14,,Queens College Near Road,36-081-0125,AQS
5/14/2017,16,,MASPETH LIBRARY,36-081-0120,AQS
5/15/2017,14,,Queens College Near Road,36-081-0125,AQS
5/16/2017,29,,Queens College Near Road,36-081-0125,AQS
5/17/2017,55,,Queens College Near Road,36-081-0125,AQS
5/18/2017,62,,Queens College Near Road,36-081-0125,AQS
5/19/2017,54,,Queens College Near Road,36-081-0125,AQS
5/20/2017,17,,QUEENS COLLEGE 2,36-081-0124,AQS
5/21/2017,16,,QUEENS COLLEGE 2,36-081-0124,AQS
5/22/2017,22,,Queens College Near Road,36-081-0125,AQS
5/23/2017,28,,QUEENS COLLEGE 2,36-081-0124,AQS
5/24/2017,23,,QUEENS COLLEGE 2,36-081-0124,AQS
5/25/2017,18,,Queens College Near Road,36-081-0125,AQS
5/26/2017,15,,Queens College Near Road,36-081-0125,AQS
5/27/2017,15,,QUEENS COLLEGE 2,36-081-0124,AQS
5/28/2017,20,,QUEENS COLLEGE 2,36-081-0124,AQS
5/29/2017,15,,QUEENS COLLEGE 2,36-081-0124,AQS
5/30/2017,15,,QUEENS COLLEGE 2,36-081-0124,AQS
5/31/2017,30,,Queens College Near Road,36-081-0125,AQS
6/1/2017,25,,QUEENS COLLEGE 2,36-081-0124,AQS
6/2/2017,22,,QUEENS COLLEGE 2,36-081-0124,AQS
6/3/2017,27,,QUEENS COLLEGE 2,36-081-0124,AQS
6/4/2017,23,,QUEENS COLLEGE 2,36-081-0124,AQS
6/5/2017,48,,QUEENS COLLEGE 2,36-081-0124,AQS
6/6/2017,15,,Queens College Near Road,36-081-0125,AQS
6/7/2017,14,,Queens College Near Road,36-081-0125,AQS
6/8/2017,25,,Queens College Near Road,36-081-0125,AQS
6/9/2017,35,,QUEENS COLLEGE 2,36-081-0124,AQS
6/10/2017,49,,MASPETH LIBRARY,36-081-0120,AQS
6/11/2017,53,,QUEENS COLLEGE 2,36-081-0124,AQS
6/12/2017,60,,Queens College Near Road,36-081-0125,AQS
6/13/2017,58,,MASPETH LIBRARY,36-081-0120,AQS
6/14/2017,34,,QUEENS COLLEGE 2,36-081-0124,AQS
6/15/2017,19,,Queens College Near Road,36-081-0125,AQS
6/16/2017,19,,QUEENS COLLEGE 2,36-081-0124,AQS
6/17/2017,28,,QUEENS COLLEGE 2,36-081-0124,AQS
6/18/2017,42,,Queens College Near Road,36-081-0125,AQS
6/19/2017,40,,QUEENS COLLEGE 2,36-081-0124,AQS
6/20/2017,23,,QUEENS COLLEGE 2,36-081-0124,AQS
6/21/2017,37,,Queens College Near Road,36-081-0125,AQS
6/22/2017,39,,Queens College Near Road,36-081-0125,AQS
6/23/2017,57,,QUEENS COLLEGE 2,36-081-0124,AQS
6/24/2017,23,,QUEENS COLLEGE 2,36-081-0124,AQS
6/25/2017,29,,QUEENS COLLEGE 2,36-081-0124,AQS
6/26/2017,26,,QUEENS COLLEGE 2,36-081-0124,AQS
6/27/2017,31,,Queens College Near Road,36-081-0125,AQS
6/28/2017,22,,QUEENS COLLEGE 2,36-081-0124,AQS
6/29/2017,33,,QUEENS COLLEGE 2,36-081-0124,AQS
6/30/2017,53,,Queens College Near Road,36-081-0125,AQS
7/1/2017,30,,QUEENS COLLEGE 2,36-081-0124,AQS
7/2/2017,39,,QUEENS COLLEGE 2,36-081-0124,AQS
7/3/2017,52,,Queens College Near Road,36-081-0125,AQS
7/4/2017,62,,QUEENS COLLEGE 2,36-081-0124,AQS
7/5/2017,68,,Queens College Near Road,36-081-0125,AQS
7/6/2017,25,,Queens College Near Road,36-081-0125,AQS
7/7/2017,25,,QUEENS COLLEGE 2,36-081-0124,AQS
7/8/2017,37,,QUEENS COLLEGE 2,36-081-0124,AQS
7/9/2017,29,,Queens College Near Road,36-081-0125,AQS
7/10/2017,36,,QUEENS COLLEGE 2,36-081-0124,AQS
7/11/2017,52,,QUEENS COLLEGE 2,36-081-0124,AQS
7/12/2017,54,,QUEENS COLLEGE 2,36-081-0124,AQS
7/13/2017,55,,QUEENS COLLEGE 2,36-081-0124,AQS
7/14/2017,24,,QUEENS COLLEGE 2,36-081-0124,AQS
7/15/2017,37,,Queens College Near Road,36-081-0125,AQS
7/16/2017,25,,QUEENS COLLEGE 2,36-081-0124,AQS
7/17/2017,35,,QUEENS COLLEGE 2,36-081-0124,AQS
7/18/2017,23,,Queens College Near Road,36-081-0125,AQS
7/19/2017,48,,QUEENS COLLEGE 2,36-081-0124,AQS
7/20/2017,65,,QUEENS COLLEGE 2,36-081-0124,AQS
7/21/2017,45,,Queens College Near Road,36-081-0125,AQS
7/22/2017,55,,QUEENS COLLEGE 2,36-081-0124,AQS
7/23/2017,55,,QUEENS COLLEGE 2,36-081-0124,AQS
7/24/2017,33,,Queens College Near Road,36-081-0125,AQS
7/25/2017,15,,QUEENS COLLEGE 2,36-081-0124,AQS
7/26/2017,18,,QUEENS COLLEGE 2,36-081-0124,AQS
7/27/2017,24,,QUEENS COLLEGE 2,36-081-0124,AQS
7/28/2017,43,,QUEENS COLLEGE 2,36-081-0124,AQS
7/29/2017,20,,QUEENS COLLEGE 2,36-081-0124,AQS
7/30/2017,22,,QUEENS COLLEGE 2,36-081-0124,AQS
7/31/2017,37,,QUEENS COLLEGE 2,36-081-0124,AQS
8/1/2017,55,,Queens College Near Road,36-081-0125,AQS
8/2/2017,57,,QUEENS COLLEGE 2,36-081-0124,AQS
8/3/2017,43,,MASPETH LIBRARY,36-081-0120,AQS
8/4/2017,22,,QUEENS COLLEGE 2,36-081-0124,AQS
8/5/2017,20,,Queens College Near Road,36-081-0125,AQS
8/6/2017,20,,QUEENS COLLEGE 2,36-081-0124,AQS
8/7/2017,29,,QUEENS COLLEGE 2,36-081-0124,AQS
8/8/2017,33,,Queens College Near Road,36-081-0125,AQS
8/9/2017,38,,QUEENS COLLEGE 2,36-081-0124,AQS
8/10/2017,60,,QUEENS COLLEGE 2,36-081-0124,AQS
8/11/2017,19,,QUEENS COLLEGE 2,36-081-0124,AQS
8/12/2017,20,,QUEENS COLLEGE 2,36-081-0124,AQS
8/13/2017,30,,QUEENS COLLEGE 2,36-081-0124,AQS
8/14/2017,37,,Queens College Near Road,36-081-0125,AQS
8/15/2017,44,,QUEENS COLLEGE 2,36-081-0124,AQS
8/16/2017,50,,Queens College Near Road,36-081-0125,AQS
8/17/2017,40,,Queens College Near Road,36-081-0125,AQS
8/18/2017,35,,QUEENS COLLEGE 2,36-081-0124,AQS
8/19/2017,33,,QUEENS COLLEGE 2,36-081-0124,AQS
8/20/2017,38,,Queens College Near Road,36-081-0125,AQS
8/21/2017,53,,QUEENS COLLEGE 2,36-081-0124,AQS
8/22/2017,55,,QUEENS COLLEGE 2,36-081-0124,AQS
8/23/2017,32,,Queens College Near Road,36-081-0125,AQS
8/24/2017,41,,Queens College Near Road,36-081-0125,AQS
8/25/2017,27,,Queens College Near Road,36-081-0125,AQS
8/26/2017,30,,Queens College Near Road,36-081-0125,AQS
8/27/2017,33,,QUEENS COLLEGE 2,36-081-0124,AQS
8/28/2017,30,,Queens College Near Road,36-081-0125,AQS
8/29/2017,27,,Queens College Near Road,36-081-0125,AQS
8/30/2017,26,,QUEENS COLLEGE 2,36-081-0124,AQS
8/31/2017,45,,Queens College Near Road,36-081-0125,AQS
9/1/2017,18,,Queens College Near Road,36-081-0125,AQS
9/2/2017,17,,Queens College Near Road,36-081-0125,AQS
9/3/2017,17,,QUEENS COLLEGE 2,36-081-0124,AQS
9/4/2017,43,,QUEENS COLLEGE 2,36-081-0124,AQS
9/5/2017,59,,Queens College Near Road,36-081-0125,AQS
9/6/2017,59,,Queens College Near Road,36-081-0125,AQS
9/7/2017,36,,Queens College Near Road,36-081-0125,AQS
9/8/2017,16,,QUEENS COLLEGE 2,36-081-0124,AQS
9/9/2017,12,,QUEENS COLLEGE 2,36-081-0124,AQS
9/10/2017,18,,Queens College Near Road,36-081-0125,AQS
9/11/2017,20,,QUEENS COLLEGE 2,36-081-0124,AQS
9/12/2017,39,,QUEENS COLLEGE 2,36-081-0124,AQS
9/13/2017,40,,Queens College Near Road,36-081-0125,AQS
9/14/2017,40,,QUEENS COLLEGE 2,36-081-0124,AQS
9/15/2017,41,,QUEENS COLLEGE 2,36-081-0124,AQS
9/16/2017,58,,QUEENS COLLEGE 2,36-081-0124,AQS
9/17/2017,59,,QUEENS COLLEGE 2,36-081-0124,AQS
9/18/2017,23,,Queens College Near Road,36-081-0125,AQS
9/19/2017,35,,Queens College Near Road,36-081-0125,AQS
9/20/2017,22,,Queens College Near Road,36-081-0125,AQS
9/21/2017,35,,Queens College Near Road,36-081-0125,AQS
9/22/2017,27,,Queens College Near Road,36-081-0125,AQS
9/23/2017,24,,Queens College Near Road,36-081-0125,AQS
9/24/2017,43,,QUEENS COLLEGE 2,36-081-0124,AQS
9/25/2017,49,,Queens College Near Road,36-081-0125,AQS
9/26/2017,16,,Queens College Near Road,36-081-0125,AQS
9/27/2017,25,,Queens College Near Road,36-081-0125,AQS
9/28/2017,21,,Queens College Near Road,36-081-0125,AQS
9/29/2017,21,,QUEENS COLLEGE 2,36-081-0124,AQS
9/30/2017,24,,Queens College Near Road,36-081-0125,AQS
10/1/2017,31,,Queens College Near Road,36-081-0125,AQS
10/2/2017,29,,Queens College Near Road,36-081-0125,AQS
10/3/2017,25,,Queens College Near Road,36-081-0125,AQS
10/4/2017,29,,QUEENS COLLEGE 2,36-081-0124,AQS
10/5/2017,45,,MASPETH LIBRARY,36-081-0120,AQS
10/6/2017,41,,QUEENS COLLEGE 2,36-081-0124,AQS
10/7/2017,33,,Queens College Near Road,36-081-0125,AQS
10/8/2017,29,,QUEENS COLLEGE 2,36-081-0124,AQS
10/9/2017,30,,QUEENS COLLEGE 2,36-081-0124,AQS
10/10/2017,30,,Queens College Near Road,36-081-0125,AQS
10/11/2017,40,,Queens College Near Road,36-081-0125,AQS
10/12/2017,20,,Queens College Near Road,36-081-0125,AQS
10/13/2017,27,,Queens College Near Road,36-081-0125,AQS
10/14/2017,29,,Queens College Near Road,36-081-0125,AQS
10/15/2017,28,,QUEENS COLLEGE 2,36-081-0124,AQS
10/16/2017,16,,Queens College Near Road,36-081-0125,AQS
10/17/2017,23,,QUEENS COLLEGE 2,36-081-0124,AQS
10/18/2017,39,,Queens College Near Road,36-081-0125,AQS
10/19/2017,36,,QUEENS COLLEGE 2,36-081-0124,AQS
10/20/2017,35,,Queens College Near Road,36-081-0125,AQS
10/21/2017,34,,MASPETH LIBRARY,36-081-0120,AQS
10/22/2017,42,,Queens College Near Road,36-081-0125,AQS
10/23/2017,21,,QUEENS COLLEGE 2,36-081-0124,AQS
10/24/2017,38,,QUEENS COLLEGE 2,36-081-0124,AQS
10/25/2017,34,,Queens College Near Road,36-081-0125,AQS
10/26/2017,24,,Queens College Near Road,36-081-0125,AQS
10/27/2017,30,,MASPETH LIBRARY,36-081-0120,AQS
10/28/2017,30,,Queens College Near Road,36-081-0125,AQS
10/29/2017,15,,QUEENS COLLEGE 2,36-081-0124,AQS
10/30/2017,19,,Queens College Near Road,36-081-0125,AQS
10/31/2017,26,,MASPETH LIBRARY,36-081-0120,AQS
11/1/2017,41,,Queens College Near Road,36-081-0125,AQS
11/2/2017,31,,Queens College Near Road,36-081-0125,AQS
11/3/2017,32,,MASPETH LIBRARY,36-081-0120,AQS
11/4/2017,21,,Queens College Near Road,36-081-0125,AQS
11/5/2017,23,,Queens College Near Road,36-081-0125,AQS
11/6/2017,27,,MASPETH LIBRARY,36-081-0120,AQS
11/7/2017,20,,Queens College Near Road,36-081-0125,AQS
11/8/2017,26,,Queens College Near Road,36-081-0125,AQS
11/9/2017,28,,Queens College Near Road,36-081-0125,AQS
11/10/2017,20,,MASPETH LIBRARY,36-081-0120,AQS
11/11/2017,23,,Queens College Near Road,36-081-0125,AQS
11/12/2017,48,,Queens College Near Road,36-081-0125,AQS
11/13/2017,55,,QUEENS COLLEGE 2,36-081-0124,AQS
11/14/2017,34,,Queens College Near Road,36-081-0125,AQS
11/15/2017,28,,Queens College Near Road,36-081-0125,AQS
11/16/2017,19,,MASPETH LIBRARY,36-081-0120,AQS
11/17/2017,21,,Queens College Near Road,36-081-0125,AQS
11/18/2017,32,,Queens College Near Road,36-081-0125,AQS
11/19/2017,25,,MASPETH LIBRARY,36-081-0120,AQS
11/20/2017,27,,Queens College Near Road,36-081-0125,AQS
11/21/2017,35,,Queens College Near Road,36-081-0125,AQS
11/22/2017,37,,MASPETH LIBRARY,36-081-0120,AQS
11/23/2017,23,,Queens College Near Road,36-081-0125,AQS
11/24/2017,39,,Queens College Near Road,36-081-0125,AQS
11/25/2017,41,,QUEENS COLLEGE 2,36-081-0124,AQS
11/26/2017,28,,MASPETH LIBRARY,36-081-0120,AQS
11/27/2017,38,,Queens College Near Road,36-081-0125,AQS
11/28/2017,29,,Queens College Near Road,36-081-0125,AQS
11/29/2017,34,,MASPETH LIBRARY,36-081-0120,AQS
11/30/2017,28,,Queens College Near Road,36-081-0125,AQS
12/1/2017,39,,Queens College Near Road,36-081-0125,AQS
12/2/2017,39,,Queens College Near Road,36-081-0125,AQS
12/3/2017,52,,Queens College Near Road,36-081-0125,AQS
12/4/2017,67,,QUEENS COLLEGE 2,36-081-0124,AQS
12/5/2017,30,,QUEENS COLLEGE 2,36-081-0124,AQS
12/6/2017,25,,MASPETH LIBRARY,36-081-0120,AQS
12/7/2017,33,,MASPETH LIBRARY,36-081-0120,AQS
12/8/2017,38,,QUEENS COLLEGE 2,36-081-0124,AQS
12/9/2017,40,,Queens College Near Road,36-081-0125,AQS
12/10/2017,46,,QUEENS COLLEGE 2,36-081-0124,AQS
12/11/2017,43,,QUEENS COLLEGE 2,36-081-0124,AQS
12/12/2017,35,,Queens College Near Road,36-081-0125,AQS
12/13/2017,22,,MASPETH LIBRARY,36-081-0120,AQS
12/14/2017,42,,Queens College Near Road,36-081-0125,AQS
12/15/2017,52,,Queens College Near Road,36-081-0125,AQS
12/16/2017,55,,QUEENS COLLEGE 2,36-081-0124,AQS
12/17/2017,42,,Queens College Near Road,36-081-0125,AQS
12/18/2017,67,,Queens College Near Road,36-081-0125,AQS
12/19/2017,51,,QUEENS COLLEGE 2,36-081-0124,AQS
12/20/2017,38,,MASPETH LIBRARY,36-081-0120,AQS
12/21/2017,35,,Queens College Near Road,36-081-0125,AQS
12/22/2017,44,,Queens College Near Road,36-081-0125,AQS
12/23/2017,49,,QUEENS COLLEGE 2,36-081-0124,AQS
12/24/2017,28,,Queens College Near Road,36-081-0125,AQS
12/25/2017,31,,Queens College Near Road,36-081-0125,AQS
12/26/2017,33,,MASPETH LIBRARY,36-081-0120,AQS
12/27/2017,41,,MASPETH LIBRARY,36-081-0120,AQS
12/28/2017,34,,MASPETH LIBRARY,36-081-0120,AQS
12/29/2017,38,,MASPETH LIBRARY,36-081-0120,AQS
12/30/2017,55,,Queens College Near Road,36-081-0125,AQS
12/31/2017,39,,MASPETH LIBRARY,36-081-0120,AQS
1/1/2018,46,,MASPETH LIBRARY,36-081-0120,AQS
1/2/2018,53,,Queens College Near Road,36-081-0125,AQS
1/3/2018,56,,Queens College Near Road,36-081-0125,AQS
1/4/2018,39,,MASPETH LIBRARY,36-081-0120,AQS
1/5/2018,43,,Queens College Near Road,36-081-0125,AQS
1/6/2018,46,,MASPETH LIBRARY,36-081-0120,AQS
1/7/2018,45,,Queens College Near Road,36-081-0125,AQS
1/8/2018,55,,Queens College Near Road,36-081-0125,AQS
1/9/2018,60,,Queens College Near Road,36-081-0125,AQS
1/10/2018,52,,Queens College Near Road,36-081-0125,AQS
1/11/2018,59,,Queens College Near Road,36-081-0125,AQS
1/12/2018,19,,MASPETH LIBRARY,36-081-0120,AQS
1/13/2018,40,,MASPETH LIBRARY,36-081-0120,AQS
1/14/2018,35,,Queens College Near Road,36-081-0125,AQS
1/15/2018,42,,Queens College Near Road,36-081-0125,AQS
1/16/2018,55,,Queens College Near Road,36-081-0125,AQS
1/17/2018,56,,QUEENS COLLEGE 2,36-081-0124,AQS
1/18/2018,58,,QUEENS COLLEGE 2,36-081-0124,AQS
1/19/2018,63,,QUEENS COLLEGE 2,36-081-0124,AQS
1/20/2018,52,,MASPETH LIBRARY,36-081-0120,AQS
1/21/2018,60,,Queens College Near Road,36-081-0125,AQS
1/22/2018,74,,QUEENS COLLEGE 2,36-081-0124,AQS
1/23/2018,36,,MASPETH LIBRARY,36-081-0120,AQS
1/24/2018,35,,MASPETH LIBRARY,36-081-0120,AQS
1/25/2018,34,,Queens College Near Road,36-081-0125,AQS
1/26/2018,39,,Queens College Near Road,36-081-0125,AQS
1/27/2018,38,,Queens College Near Road,36-081-0125,AQS
1/28/2018,49,,Queens College Near Road,36-081-0125,AQS
1/29/2018,41,,Queens College Near Road,36-081-0125,AQS
1/30/2018,35,,MASPETH LIBRARY,36-081-0120,AQS
1/31/2018,27,,QUEENS COLLEGE 2,36-081-0124,AQS
2/1/2018,43,,Queens College Near Road,36-081-0125,AQS
2/2/2018,42,,Queens College Near Road,36-081-0125,AQS
2/3/2018,35,,QUEENS COLLEGE 2,36-081-0124,AQS
2/4/2018,28,,Queens College Near Road,36-081-0125,AQS
2/5/2018,38,,Queens College Near Road,36-081-0125,AQS
2/6/2018,47,,Queens College Near Road,36-081-0125,AQS
2/7/2018,51,,Queens College Near Road,36-081-0125,AQS
2/8/2018,46,,Queens College Near Road,36-081-0125,AQS
2/9/2018,57,,QUEENS COLLEGE 2,36-081-0124,AQS
2/10/2018,60,,Queens College Near Road,36-081-0125,AQS
2/11/2018,33,,Queens College Near Road,36-081-0125,AQS
2/12/2018,40,,Queens College Near Road,36-081-0125,AQS
2/13/2018,32,,Queens College Near Road,36-081-0125,AQS
2/14/2018,47,,QUEENS COLLEGE 2,36-081-0124,AQS
2/15/2018,58,,QUEENS COLLEGE 2,36-081-0124,AQS
2/16/2018,34,,Queens College Near Road,36-081-0125,AQS
2/17/2018,29,,Queens College Near Road,36-081-0125,AQS
2/18/2018,45,,Queens College Near Road,36-081-0125,AQS
2/19/2018,40,,Queens College Near Road,36-081-0125,AQS
2/20/2018,55,,QUEENS COLLEGE 2,36-081-0124,AQS
2/21/2018,49,,Queens College Near Road,36-081-0125,AQS
2/22/2018,22,,Queens College Near Road,36-081-0125,AQS
2/23/2018,29,,QUEENS COLLEGE 2,36-081-0124,AQS
2/24/2018,36,,QUEENS COLLEGE 2,36-081-0124,AQS
2/25/2018,25,,Queens College Near Road,36-081-0125,AQS
2/26/2018,38,,Queens College Near Road,36-081-0125,AQS
2/27/2018,23,,QUEENS COLLEGE 2,36-081-0124,AQS
2/28/2018,37,,Queens College Near Road,36-081-0125,AQS
3/1/2018,57,,Queens College Near Road,36-081-0125,AQS
3/2/2018,22,,Queens College Near Road,36-081-0125,AQS
3/3/2018,23,,Queens College Near Road,36-081-0125,AQS
3/4/2018,17,,MASPETH LIBRARY,36-081-0120,AQS
3/5/2018,20,,Queens College Near Road,36-081-0125,AQS
3/6/2018,21,,Queens College Near Road,36-081-0125,AQS
3/7/2018,16,,Queens College Near Road,36-081-0125,AQS
3/8/2018,22,,Queens College Near Road,36-081-0125,AQS
3/9/2018,25,,Queens College Near Road,36-081-0125,AQS
3/10/2018,21,,MASPETH LIBRARY,36-081-0120,AQS
3/11/2018,23,,MASPETH LIBRARY,36-081-0120,AQS
3/12/2018,21,,Queens College Near Road,36-081-0125,AQS
3/13/2018,20,,Queens College Near Road,36-081-0125,AQS
3/14/2018,21,,QUEENS COLLEGE 2,36-081-0124,AQS
3/15/2018,35,,Queens College Near Road,36-081-0125,AQS
3/16/2018,32,,Queens College Near Road,36-081-0125,AQS
3/17/2018,19,,Queens College Near Road,36-081-0125,AQS
3/18/2018,26,,MASPETH LIBRARY,36-081-0120,AQS
3/19/2018,28,,Queens College Near Road,36-081-0125,AQS
3/20/2018,26,,Queens College Near Road,36-081-0125,AQS
3/21/2018,25,,Queens College Near Road,36-081-0125,AQS
3/22/2018,29,,Queens College Near Road,36-081-0125,AQS
3/23/2018,27,,Queens College Near Road,36-081-0125,AQS
3/24/2018,22,,MASPETH LIBRARY,36-081-0120,AQS
3/25/2018,25,,Queens College Near Road,36-081-0125,AQS
3/26/2018,28,,Queens College Near Road,36-081-0125,AQS
3/27/2018,34,,Queens College Near Road,36-081-0125,AQS
3/28/2018,55,,QUEENS COLLEGE 2,36-081-0124,AQS
3/29/2018,64,,QUEENS COLLEGE 2,36-081-0124,AQS
3/30/2018,48,,Queens College Near Road,36-081-0125,AQS
3/31/2018,16,,QUEENS COLLEGE 2,36-081-0124,AQS
4/1/2018,20,,QUEENS COLLEGE 2,36-081-0124,AQS
4/2/2018,28,,Queens College Near Road,36-081-0125,AQS
4/3/2018,32,,QUEENS COLLEGE 2,36-081-0124,AQS
4/4/2018,24,,QUEENS COLLEGE 2,36-081-0124,AQS
4/5/2018,20,,MASPETH LIBRARY,36-081-0120,AQS
4/6/2018,38,,QUEENS COLLEGE 2,36-081-0124,AQS
4/7/2018,18,,Queens College Near Road,36-081-0125,AQS
4/8/2018,16,,MASPETH LIBRARY,36-081-0120,AQS
4/9/2018,23,,Queens College Near Road,36-081-0125,AQS
4/10/2018,55,,QUEENS COLLEGE 2,36-081-0124,AQS
4/11/2018,48,,Queens College Near Road,36-081-0125,AQS
4/12/2018,59,,QUEENS COLLEGE 2,36-081-0124,AQS
4/13/2018,59,,Queens College Near Road,36-081-0125,AQS
4/14/2018,64,,Queens College Near Road,36-081-0125,AQS
4/15/2018,20,,QUEENS COLLEGE 2,36-081-0124,AQS
4/16/2018,21,,QUEENS COLLEGE 2,36-081-0124,AQS
4/17/2018,13,,Queens College Near Road,36-081-0125,AQS
